time_series_name,model_run_date,prediction_date,predicted_value
time_series_8,19/06/2022,24/06/2022,39.35197451
time_series_8,19/06/2022,25/06/2022,65.17208222
time_series_8,19/06/2022,26/06/2022,38.47685677
time_series_8,19/06/2022,27/06/2022,43.80935045
time_series_8,19/06/2022,28/06/2022,26.56408581
time_series_8,19/06/2022,29/06/2022,35.40057335
time_series_8,19/06/2022,30/06/2022,32.70922715
time_series_8,19/06/2022,01/07/2022,61.66710591
time_series_8,19/06/2022,02/07/2022,39.18764804
time_series_8,26/06/2022,26/06/2022,51.87467421
time_series_8,26/06/2022,27/06/2022,46.91315451
time_series_8,26/06/2022,28/06/2022,32.40418538
time_series_8,26/06/2022,29/06/2022,31.95578713
time_series_8,26/06/2022,30/06/2022,35.987947
time_series_8,26/06/2022,01/07/2022,36.79192003
time_series_8,26/06/2022,02/07/2022,70.55889843
time_series_8,26/06/2022,03/07/2022,54.6522367
time_series_8,26/06/2022,04/07/2022,52.26232944
time_series_8,26/06/2022,05/07/2022,37.56992864
time_series_8,26/06/2022,06/07/2022,47.66912875
time_series_8,26/06/2022,07/07/2022,45.85674161
time_series_8,26/06/2022,08/07/2022,57.67032875
time_series_8,26/06/2022,09/07/2022,72.76319162
time_series_8,03/07/2022,03/07/2022,60.83219586
time_series_8,03/07/2022,04/07/2022,57.48354556
time_series_8,03/07/2022,05/07/2022,47.82162148
time_series_8,03/07/2022,06/07/2022,35.6911419
time_series_8,03/07/2022,07/07/2022,48.34339571
time_series_8,03/07/2022,08/07/2022,46.73871871
time_series_8,03/07/2022,09/07/2022,70.50603248
time_series_8,03/07/2022,10/07/2022,65.79431783
time_series_8,03/07/2022,11/07/2022,61.21820194
time_series_8,03/07/2022,12/07/2022,44.7420771
time_series_8,03/07/2022,13/07/2022,25.88516948
time_series_8,03/07/2022,14/07/2022,53.43066288
time_series_8,03/07/2022,15/07/2022,51.15552363
time_series_8,03/07/2022,16/07/2022,37.45846933
time_series_8,10/07/2022,10/07/2022,66.68394648
time_series_8,10/07/2022,11/07/2022,55.32980955
time_series_8,10/07/2022,12/07/2022,52.15695643
time_series_8,10/07/2022,13/07/2022,44.77254539
time_series_8,10/07/2022,14/07/2022,40.32691035
time_series_8,10/07/2022,15/07/2022,55.48919994
time_series_8,10/07/2022,16/07/2022,58.71917246
time_series_8,10/07/2022,17/07/2022,34.34812988
time_series_8,10/07/2022,18/07/2022,56.89962141
time_series_8,10/07/2022,19/07/2022,65.59500408
time_series_8,10/07/2022,20/07/2022,44.59332545
time_series_8,10/07/2022,21/07/2022,33.97181556
time_series_8,10/07/2022,22/07/2022,41.55951714
time_series_8,10/07/2022,23/07/2022,38.13284113
time_series_8,17/07/2022,17/07/2022,51.96904235
time_series_8,17/07/2022,18/07/2022,46.23434405
time_series_8,17/07/2022,19/07/2022,33.87462987
time_series_8,17/07/2022,20/07/2022,31.09437389
time_series_8,17/07/2022,21/07/2022,48.62319968
time_series_8,17/07/2022,22/07/2022,32.08871996
time_series_8,17/07/2022,23/07/2022,61.87530217
time_series_8,17/07/2022,24/07/2022,50.5874937
time_series_8,17/07/2022,25/07/2022,47.37452823
time_series_8,17/07/2022,26/07/2022,39.43992775
time_series_8,17/07/2022,27/07/2022,64.15154584
time_series_8,17/07/2022,28/07/2022,35.39014986
time_series_8,17/07/2022,29/07/2022,71.65311149
time_series_8,17/07/2022,30/07/2022,87.59897235
time_series_8,24/07/2022,24/07/2022,49.16396875
time_series_8,24/07/2022,25/07/2022,49.78049698
time_series_8,24/07/2022,26/07/2022,43.26057595
time_series_8,24/07/2022,27/07/2022,39.87652935
time_series_8,24/07/2022,28/07/2022,35.11809105
time_series_8,24/07/2022,29/07/2022,55.01348838
time_series_8,24/07/2022,30/07/2022,62.55481719
time_series_8,24/07/2022,31/07/2022,52.12372155
time_series_8,24/07/2022,01/08/2022,52.90627415
time_series_8,24/07/2022,02/08/2022,46.59062745
time_series_8,24/07/2022,03/08/2022,62.3572628
time_series_8,24/07/2022,04/08/2022,89.15253294
time_series_8,24/07/2022,05/08/2022,63.6887574
time_series_8,24/07/2022,06/08/2022,45.31049976
time_series_8,31/07/2022,31/07/2022,66.41330007
time_series_8,31/07/2022,01/08/2022,64.01893379
time_series_8,31/07/2022,02/08/2022,54.39782529
time_series_8,31/07/2022,03/08/2022,54.42931005
time_series_8,31/07/2022,04/08/2022,54.57416167
time_series_8,31/07/2022,05/08/2022,57.03862314
time_series_8,31/07/2022,06/08/2022,84.03118036
time_series_8,31/07/2022,07/08/2022,82.0745437
time_series_8,31/07/2022,08/08/2022,69.26404984
time_series_8,31/07/2022,09/08/2022,60.23361704
time_series_8,31/07/2022,10/08/2022,51.68371219
time_series_8,31/07/2022,11/08/2022,54.38968821
time_series_8,31/07/2022,12/08/2022,42.84890062
time_series_8,31/07/2022,13/08/2022,85.08313446
time_series_8,07/08/2022,07/08/2022,78.66788647
time_series_8,07/08/2022,08/08/2022,63.06353891
time_series_8,07/08/2022,09/08/2022,49.47668584
time_series_8,07/08/2022,10/08/2022,58.98658369
time_series_8,07/08/2022,11/08/2022,49.27339168
time_series_8,07/08/2022,12/08/2022,57.12818404
time_series_8,07/08/2022,13/08/2022,65.23533039
time_series_8,07/08/2022,14/08/2022,72.65221346
time_series_8,07/08/2022,15/08/2022,96.5904573
time_series_8,07/08/2022,16/08/2022,46.17150127
time_series_8,07/08/2022,17/08/2022,30.95294442
time_series_8,07/08/2022,18/08/2022,31.37644996
time_series_8,07/08/2022,19/08/2022,45.09396092
time_series_8,07/08/2022,20/08/2022,41.67496885
time_series_8,14/08/2022,14/08/2022,65.54746311
time_series_8,14/08/2022,15/08/2022,56.77307286
time_series_8,14/08/2022,16/08/2022,42.37846574
time_series_8,14/08/2022,17/08/2022,32.53737755
time_series_8,14/08/2022,18/08/2022,39.1839021
time_series_8,14/08/2022,19/08/2022,41.20318854
time_series_8,14/08/2022,20/08/2022,34.04872134
time_series_8,14/08/2022,21/08/2022,51.47108959
time_series_8,14/08/2022,22/08/2022,51.03750402
time_series_8,14/08/2022,23/08/2022,25.1745435
time_series_8,14/08/2022,24/08/2022,53.22508284
time_series_8,14/08/2022,25/08/2022,57.1986649
time_series_8,14/08/2022,26/08/2022,69.6484803
time_series_8,14/08/2022,27/08/2022,70.04119988
time_series_8,21/08/2022,21/08/2022,60.83062323
time_series_8,21/08/2022,22/08/2022,50.81700693
time_series_8,21/08/2022,23/08/2022,36.02946329
time_series_8,21/08/2022,24/08/2022,46.26888041
time_series_8,21/08/2022,25/08/2022,53.88569612
time_series_8,21/08/2022,26/08/2022,38.80905165
time_series_8,21/08/2022,27/08/2022,62.0457662
time_series_8,21/08/2022,28/08/2022,73.2080308
time_series_8,21/08/2022,29/08/2022,96.1436681
time_series_8,21/08/2022,30/08/2022,79.39783961
time_series_8,21/08/2022,31/08/2022,71.9052754
time_series_8,21/08/2022,01/09/2022,45.02479627
time_series_8,21/08/2022,02/09/2022,70.94831768
time_series_8,21/08/2022,03/09/2022,78.03833283
time_series_8,28/08/2022,28/08/2022,70.31819423
time_series_8,28/08/2022,29/08/2022,65.74034065
time_series_8,28/08/2022,30/08/2022,68.73772437
time_series_8,28/08/2022,31/08/2022,54.31285173
time_series_8,28/08/2022,01/09/2022,65.96913422
time_series_8,28/08/2022,02/09/2022,74.54180777
time_series_8,28/08/2022,03/09/2022,83.19147771
time_series_8,28/08/2022,04/09/2022,76.34385601
time_series_8,28/08/2022,05/09/2022,93.5831449
time_series_8,28/08/2022,06/09/2022,66.65433009
time_series_8,28/08/2022,07/09/2022,70.31347967
time_series_8,28/08/2022,08/09/2022,79.54120758
time_series_8,28/08/2022,09/09/2022,62.84621056
time_series_8,28/08/2022,10/09/2022,94.70779341
time_series_8,04/09/2022,04/09/2022,87.09120741
time_series_8,04/09/2022,05/09/2022,82.51088109
time_series_8,04/09/2022,06/09/2022,73.65034139
time_series_8,04/09/2022,07/09/2022,86.05684941
time_series_8,04/09/2022,08/09/2022,57.32790877
time_series_8,04/09/2022,09/09/2022,46.88708865
time_series_8,04/09/2022,10/09/2022,93.25005635
time_series_8,04/09/2022,11/09/2022,76.29256668
time_series_8,04/09/2022,12/09/2022,77.75720788
time_series_8,04/09/2022,13/09/2022,35.88566795
time_series_8,04/09/2022,14/09/2022,94.26651199
time_series_8,04/09/2022,15/09/2022,70.6936044
time_series_8,04/09/2022,16/09/2022,96.90713342
time_series_8,04/09/2022,17/09/2022,36.49817651
time_series_8,11/09/2022,11/09/2022,74.84253095
time_series_8,11/09/2022,12/09/2022,76.90015851
time_series_8,11/09/2022,13/09/2022,43.31833147
time_series_8,11/09/2022,14/09/2022,49.37562627
time_series_8,11/09/2022,15/09/2022,53.06622783
time_series_8,11/09/2022,16/09/2022,46.47032876
time_series_8,11/09/2022,17/09/2022,62.90547366
time_series_8,11/09/2022,18/09/2022,87.06678297
time_series_8,11/09/2022,19/09/2022,49.12056905
time_series_8,11/09/2022,20/09/2022,61.86956483
time_series_8,11/09/2022,21/09/2022,76.69476583
time_series_8,11/09/2022,22/09/2022,60.10134276
time_series_8,11/09/2022,23/09/2022,66.77277114
time_series_8,11/09/2022,24/09/2022,88.34021347
time_series_8,18/09/2022,18/09/2022,64.52293374
time_series_8,18/09/2022,19/09/2022,62.79726645
time_series_8,18/09/2022,20/09/2022,44.12178479
time_series_8,18/09/2022,21/09/2022,45.21591558
time_series_8,18/09/2022,22/09/2022,63.32076502
time_series_8,18/09/2022,23/09/2022,61.69555605
time_series_8,18/09/2022,24/09/2022,49.71676587
time_series_8,18/09/2022,25/09/2022,108.2268055
time_series_8,18/09/2022,26/09/2022,69.18586494
time_series_8,18/09/2022,27/09/2022,58.38373561
time_series_8,18/09/2022,28/09/2022,41.58178422
time_series_8,18/09/2022,29/09/2022,28.24847421
time_series_8,18/09/2022,30/09/2022,86.19518666
time_series_8,18/09/2022,01/10/2022,71.22446522
time_series_8,25/09/2022,25/09/2022,72.73132877
time_series_8,25/09/2022,26/09/2022,58.52694147
time_series_8,25/09/2022,27/09/2022,61.34771576
time_series_8,25/09/2022,28/09/2022,50.01610976
time_series_8,25/09/2022,29/09/2022,71.87927314
time_series_8,25/09/2022,30/09/2022,72.3409097
time_series_8,25/09/2022,01/10/2022,105.0037965
time_series_8,25/09/2022,02/10/2022,77.57734852
time_series_8,25/09/2022,03/10/2022,76.43037273
time_series_8,25/09/2022,04/10/2022,75.56955974
time_series_8,25/09/2022,05/10/2022,67.31525652
time_series_8,25/09/2022,06/10/2022,31.96312683
time_series_8,25/09/2022,07/10/2022,109.5856662
time_series_8,25/09/2022,08/10/2022,79.53585182
time_series_8,02/10/2022,02/10/2022,88.49261531
time_series_8,02/10/2022,03/10/2022,86.22134087
time_series_8,02/10/2022,04/10/2022,84.42293652
time_series_8,02/10/2022,05/10/2022,54.72193138
time_series_8,02/10/2022,06/10/2022,82.46695874
time_series_8,02/10/2022,07/10/2022,85.60830889
time_series_8,02/10/2022,08/10/2022,89.83893312
time_series_8,02/10/2022,09/10/2022,88.119199
time_series_8,02/10/2022,10/10/2022,90.73828529
time_series_8,02/10/2022,11/10/2022,76.88689454
time_series_8,02/10/2022,12/10/2022,71.75092552
time_series_8,02/10/2022,13/10/2022,38.13964616
time_series_8,02/10/2022,14/10/2022,60.85012519
time_series_8,02/10/2022,15/10/2022,84.62192502
time_series_8,09/10/2022,09/10/2022,96.32368148
time_series_8,09/10/2022,10/10/2022,90.46746158
time_series_8,09/10/2022,11/10/2022,67.92979239
time_series_8,09/10/2022,12/10/2022,83.44410861
time_series_8,09/10/2022,13/10/2022,51.1894054
time_series_8,09/10/2022,14/10/2022,73.45627583
time_series_8,09/10/2022,15/10/2022,79.55857915
time_series_8,09/10/2022,16/10/2022,67.16180531
time_series_8,09/10/2022,17/10/2022,89.0594059
time_series_8,09/10/2022,18/10/2022,68.42589279
time_series_8,09/10/2022,19/10/2022,88.28244136
time_series_8,09/10/2022,20/10/2022,1.767640563
time_series_8,09/10/2022,21/10/2022,56.20490378
time_series_8,09/10/2022,22/10/2022,66.95120912
time_series_8,16/10/2022,16/10/2022,76.94828187
time_series_8,16/10/2022,17/10/2022,76.60842358
time_series_8,16/10/2022,18/10/2022,54.24186519
time_series_8,16/10/2022,19/10/2022,43.33121732
time_series_8,16/10/2022,20/10/2022,39.10118081
time_series_8,16/10/2022,21/10/2022,39.79755938
time_series_8,16/10/2022,22/10/2022,50.15839297
time_series_8,16/10/2022,23/10/2022,101.0918993
time_series_8,16/10/2022,24/10/2022,94.83371138
time_series_8,16/10/2022,25/10/2022,64.12173046
time_series_8,16/10/2022,26/10/2022,-1.539048366
time_series_8,16/10/2022,27/10/2022,77.47999763
time_series_8,16/10/2022,28/10/2022,30.81178335
time_series_8,16/10/2022,29/10/2022,113.2432594
time_series_8,23/10/2022,23/10/2022,81.89098758
time_series_8,23/10/2022,24/10/2022,72.60341052
time_series_8,23/10/2022,25/10/2022,69.85404784
time_series_8,23/10/2022,26/10/2022,47.65874931
time_series_8,23/10/2022,27/10/2022,45.51151813
time_series_8,23/10/2022,28/10/2022,67.3490378
time_series_8,23/10/2022,29/10/2022,83.5768061
time_series_8,23/10/2022,30/10/2022,98.19853829
time_series_8,23/10/2022,31/10/2022,131.3452685
time_series_8,23/10/2022,01/11/2022,76.49605967
time_series_8,23/10/2022,02/11/2022,26.01297967
time_series_8,23/10/2022,03/11/2022,69.65616111
time_series_8,23/10/2022,04/11/2022,86.7199927
time_series_8,23/10/2022,05/11/2022,104.9521811
time_series_8,30/10/2022,30/10/2022,101.5598694
time_series_8,30/10/2022,31/10/2022,93.04839897
time_series_8,30/10/2022,01/11/2022,82.96674538
time_series_8,30/10/2022,02/11/2022,71.64450241
time_series_8,30/10/2022,03/11/2022,69.27089239
time_series_8,30/10/2022,04/11/2022,92.64544327
time_series_8,30/10/2022,05/11/2022,101.9190989
time_series_8,30/10/2022,06/11/2022,94.71797595
time_series_8,30/10/2022,07/11/2022,78.09062189
time_series_8,30/10/2022,08/11/2022,123.6853072
time_series_8,30/10/2022,09/11/2022,84.23455354
time_series_8,30/10/2022,10/11/2022,70.05380644
time_series_8,30/10/2022,11/11/2022,70.38543868
time_series_8,30/10/2022,12/11/2022,125.0249686
time_series_8,06/11/2022,06/11/2022,101.7607412
time_series_8,06/11/2022,07/11/2022,96.57658888
time_series_8,06/11/2022,08/11/2022,79.23542036
time_series_8,06/11/2022,09/11/2022,67.42535708
time_series_8,06/11/2022,10/11/2022,59.36893979
time_series_8,06/11/2022,11/11/2022,80.75034133
time_series_8,06/11/2022,12/11/2022,86.40565867
time_series_8,06/11/2022,13/11/2022,41.5970985
time_series_8,06/11/2022,14/11/2022,64.56151924
time_series_8,06/11/2022,15/11/2022,31.77169247
time_series_8,06/11/2022,16/11/2022,81.7795929
time_series_8,06/11/2022,17/11/2022,57.63803149
time_series_8,06/11/2022,18/11/2022,91.81079571
time_series_8,06/11/2022,19/11/2022,66.93264324
time_series_8,13/11/2022,13/11/2022,92.2615971
time_series_8,13/11/2022,14/11/2022,81.54224557
time_series_8,13/11/2022,15/11/2022,49.57652297
time_series_8,13/11/2022,16/11/2022,55.34189323
time_series_8,13/11/2022,17/11/2022,58.1850025
time_series_8,13/11/2022,18/11/2022,54.47104003
time_series_8,13/11/2022,19/11/2022,86.54051016
time_series_8,13/11/2022,20/11/2022,64.97923433
time_series_8,13/11/2022,21/11/2022,81.40847955
time_series_8,13/11/2022,22/11/2022,66.53820596
time_series_8,13/11/2022,23/11/2022,104.1476945
time_series_8,13/11/2022,24/11/2022,108.5623334
time_series_8,13/11/2022,25/11/2022,60.82828177
time_series_8,13/11/2022,26/11/2022,124.0347383
time_series_8,20/11/2022,20/11/2022,89.82757119
time_series_8,20/11/2022,21/11/2022,62.49411304
time_series_8,20/11/2022,22/11/2022,62.0661396
time_series_8,20/11/2022,23/11/2022,47.86781036
time_series_8,20/11/2022,24/11/2022,55.14428566
time_series_8,20/11/2022,25/11/2022,74.8172698
time_series_8,20/11/2022,26/11/2022,112.3202684
time_series_8,20/11/2022,27/11/2022,125.1064039
time_series_8,20/11/2022,28/11/2022,129.1378725
time_series_8,20/11/2022,29/11/2022,73.88993879
time_series_8,20/11/2022,30/11/2022,101.0335475
time_series_8,20/11/2022,01/12/2022,76.46213548
time_series_8,20/11/2022,02/12/2022,111.2279017
time_series_8,20/11/2022,03/12/2022,20.70314334
time_series_8,27/11/2022,27/11/2022,103.325141
time_series_8,27/11/2022,28/11/2022,95.06358154
time_series_8,27/11/2022,29/11/2022,93.69638476
time_series_8,27/11/2022,30/11/2022,88.56059833
time_series_8,27/11/2022,01/12/2022,93.11294023
time_series_8,27/11/2022,02/12/2022,103.5799988
time_series_8,27/11/2022,03/12/2022,118.9635239
time_series_8,27/11/2022,04/12/2022,110.5906875
time_series_8,27/11/2022,05/12/2022,127.3436014
time_series_8,27/11/2022,06/12/2022,113.1014597
time_series_8,27/11/2022,07/12/2022,76.99143708
time_series_8,27/11/2022,08/12/2022,96.14943362
time_series_8,27/11/2022,09/12/2022,78.06355856
time_series_8,27/11/2022,10/12/2022,127.2483215
time_series_8,04/12/2022,04/12/2022,122.0081322
time_series_8,04/12/2022,05/12/2022,106.5187758
time_series_8,04/12/2022,06/12/2022,112.7009325
time_series_8,04/12/2022,07/12/2022,79.38844752
time_series_8,04/12/2022,08/12/2022,67.40628787
time_series_8,04/12/2022,09/12/2022,115.0985738
time_series_8,04/12/2022,10/12/2022,107.8245755
time_series_8,04/12/2022,11/12/2022,123.7501269
time_series_8,04/12/2022,12/12/2022,112.6181918
time_series_8,04/12/2022,13/12/2022,94.46903959
time_series_8,04/12/2022,14/12/2022,21.10505256
time_series_8,04/12/2022,15/12/2022,50.49792663
time_series_8,04/12/2022,16/12/2022,44.47007973
time_series_8,04/12/2022,17/12/2022,136.5890819
time_series_8,11/12/2022,11/12/2022,100.480376
time_series_8,11/12/2022,12/12/2022,101.7053492
time_series_8,11/12/2022,13/12/2022,78.20770395
time_series_8,11/12/2022,14/12/2022,45.00629775
time_series_8,11/12/2022,15/12/2022,63.45980829
time_series_8,11/12/2022,16/12/2022,66.72602766
time_series_8,11/12/2022,17/12/2022,79.50465758
time_series_8,11/12/2022,18/12/2022,95.01266928
time_series_8,11/12/2022,19/12/2022,69.04183617
time_series_8,11/12/2022,20/12/2022,30.41307412
time_series_8,11/12/2022,21/12/2022,72.9327353
time_series_8,11/12/2022,22/12/2022,55.86334384
time_series_8,11/12/2022,23/12/2022,47.47272606
time_series_8,11/12/2022,24/12/2022,142.0433027
time_series_8,18/12/2022,18/12/2022,86.72095434
time_series_8,18/12/2022,19/12/2022,74.73203046
time_series_8,18/12/2022,20/12/2022,67.46224221
time_series_8,18/12/2022,21/12/2022,47.52419205
time_series_8,18/12/2022,22/12/2022,72.72764409
time_series_8,18/12/2022,23/12/2022,74.29451748
time_series_8,18/12/2022,24/12/2022,74.7163547
time_series_8,18/12/2022,25/12/2022,72.08147964
time_series_8,18/12/2022,26/12/2022,88.6536536
time_series_8,18/12/2022,27/12/2022,74.14655909
time_series_8,18/12/2022,28/12/2022,104.593488
time_series_8,18/12/2022,29/12/2022,92.90903816
time_series_8,18/12/2022,30/12/2022,132.52351
time_series_8,18/12/2022,31/12/2022,110.7989746
time_series_8,25/12/2022,25/12/2022,109.1381429
time_series_8,25/12/2022,26/12/2022,98.87081975
time_series_8,25/12/2022,27/12/2022,89.87318673
time_series_8,25/12/2022,28/12/2022,71.47064922
time_series_8,25/12/2022,29/12/2022,92.87260472
time_series_8,25/12/2022,30/12/2022,81.78367969
time_series_8,25/12/2022,31/12/2022,115.5149156
time_series_8,25/12/2022,01/01/2023,110.758314
time_series_8,25/12/2022,02/01/2023,159.9032515
time_series_8,25/12/2022,03/01/2023,119.6968291
time_series_8,25/12/2022,04/01/2023,132.9502538
time_series_8,25/12/2022,05/01/2023,147.2879957
time_series_8,25/12/2022,06/01/2023,109.936614
time_series_8,25/12/2022,07/01/2023,68.4982441
time_series_9,02/01/2022,02/01/2022,100.4171053
time_series_9,02/01/2022,03/01/2022,100.1756874
time_series_9,02/01/2022,04/01/2022,101.000238
time_series_9,02/01/2022,05/01/2022,101.1223846
time_series_9,02/01/2022,06/01/2022,101.0302367
time_series_9,02/01/2022,07/01/2022,101.2527381
time_series_9,02/01/2022,08/01/2022,101.2369555
time_series_9,02/01/2022,09/01/2022,101.7902112
time_series_9,02/01/2022,10/01/2022,101.5047317
time_series_9,02/01/2022,11/01/2022,102.290773
time_series_9,02/01/2022,12/01/2022,102.1680833
time_series_9,02/01/2022,13/01/2022,101.3698031
time_series_9,02/01/2022,14/01/2022,101.4590669
time_series_9,02/01/2022,15/01/2022,101.1633683
time_series_9,09/01/2022,09/01/2022,101.8079329
time_series_9,09/01/2022,10/01/2022,102.1640114
time_series_9,09/01/2022,11/01/2022,101.9083237
time_series_9,09/01/2022,12/01/2022,102.0411277
time_series_9,09/01/2022,13/01/2022,101.9017633
time_series_9,09/01/2022,14/01/2022,101.5569825
time_series_9,09/01/2022,15/01/2022,101.6149254
time_series_9,09/01/2022,16/01/2022,101.5289182
time_series_9,09/01/2022,17/01/2022,102.0514577
time_series_9,09/01/2022,18/01/2022,101.8227132
time_series_9,09/01/2022,19/01/2022,101.4647222
time_series_9,09/01/2022,20/01/2022,100.5721615
time_series_9,09/01/2022,21/01/2022,100.5822397
time_series_9,09/01/2022,22/01/2022,101.5758914
time_series_9,16/01/2022,16/01/2022,102.0575642
time_series_9,16/01/2022,17/01/2022,101.764981
time_series_9,16/01/2022,18/01/2022,101.6493753
time_series_9,16/01/2022,19/01/2022,101.7836773
time_series_9,16/01/2022,20/01/2022,101.4461156
time_series_9,16/01/2022,21/01/2022,101.8471446
time_series_9,16/01/2022,22/01/2022,100.8959375
time_series_9,16/01/2022,23/01/2022,100.8998767
time_series_9,16/01/2022,24/01/2022,102.2910855
time_series_9,16/01/2022,25/01/2022,101.6820123
time_series_9,16/01/2022,26/01/2022,101.7130661
time_series_9,16/01/2022,27/01/2022,104.4263154
time_series_9,16/01/2022,28/01/2022,102.6273824
time_series_9,16/01/2022,29/01/2022,101.7024128
time_series_9,23/01/2022,23/01/2022,101.0719478
time_series_9,23/01/2022,24/01/2022,100.8092851
time_series_9,23/01/2022,25/01/2022,100.6154412
time_series_9,23/01/2022,26/01/2022,101.5869046
time_series_9,23/01/2022,27/01/2022,101.9087105
time_series_9,23/01/2022,28/01/2022,103.4435111
time_series_9,23/01/2022,29/01/2022,105.5528989
time_series_9,23/01/2022,30/01/2022,102.3179444
time_series_9,23/01/2022,31/01/2022,100.6062575
time_series_9,23/01/2022,01/02/2022,106.0907464
time_series_9,23/01/2022,02/02/2022,101.3241966
time_series_9,23/01/2022,03/02/2022,105.7651541
time_series_9,23/01/2022,04/02/2022,104.6053526
time_series_9,23/01/2022,05/02/2022,106.5282214
time_series_9,30/01/2022,30/01/2022,103.4153627
time_series_9,30/01/2022,31/01/2022,104.2693284
time_series_9,30/01/2022,01/02/2022,105.3060597
time_series_9,30/01/2022,02/02/2022,105.0651058
time_series_9,30/01/2022,03/02/2022,104.3974016
time_series_9,30/01/2022,04/02/2022,107.1163451
time_series_9,30/01/2022,05/02/2022,107.5505838
time_series_9,30/01/2022,06/02/2022,106.8899184
time_series_9,30/01/2022,07/02/2022,106.3061024
time_series_9,30/01/2022,08/02/2022,106.8771123
time_series_9,30/01/2022,09/02/2022,108.950894
time_series_9,30/01/2022,10/02/2022,110.7765389
time_series_9,30/01/2022,11/02/2022,107.668754
time_series_9,30/01/2022,12/02/2022,107.7033836
time_series_9,06/02/2022,06/02/2022,107.586974
time_series_9,06/02/2022,07/02/2022,107.0070806
time_series_9,06/02/2022,08/02/2022,106.7941251
time_series_9,06/02/2022,09/02/2022,108.7045363
time_series_9,06/02/2022,10/02/2022,107.6153401
time_series_9,06/02/2022,11/02/2022,105.4879446
time_series_9,06/02/2022,12/02/2022,106.9233736
time_series_9,06/02/2022,13/02/2022,104.3303608
time_series_9,06/02/2022,14/02/2022,105.2236913
time_series_9,06/02/2022,15/02/2022,105.1885639
time_series_9,06/02/2022,16/02/2022,104.5475344
time_series_9,06/02/2022,17/02/2022,104.0322002
time_series_9,06/02/2022,18/02/2022,101.9376906
time_series_9,06/02/2022,19/02/2022,103.7046406
time_series_9,13/02/2022,13/02/2022,106.382485
time_series_9,13/02/2022,14/02/2022,105.3916595
time_series_9,13/02/2022,15/02/2022,104.247795
time_series_9,13/02/2022,16/02/2022,103.8807377
time_series_9,13/02/2022,17/02/2022,102.4427969
time_series_9,13/02/2022,18/02/2022,104.1032414
time_series_9,13/02/2022,19/02/2022,102.1113055
time_series_9,13/02/2022,20/02/2022,104.2601378
time_series_9,13/02/2022,21/02/2022,101.9453768
time_series_9,13/02/2022,22/02/2022,103.0032975
time_series_9,13/02/2022,23/02/2022,102.5512323
time_series_9,13/02/2022,24/02/2022,103.6659442
time_series_9,13/02/2022,25/02/2022,103.1466792
time_series_9,13/02/2022,26/02/2022,104.4897638
time_series_9,20/02/2022,20/02/2022,102.6493908
time_series_9,20/02/2022,21/02/2022,103.0823861
time_series_9,20/02/2022,22/02/2022,102.3338426
time_series_9,20/02/2022,23/02/2022,101.5171602
time_series_9,20/02/2022,24/02/2022,102.549035
time_series_9,20/02/2022,25/02/2022,100.1068965
time_series_9,20/02/2022,26/02/2022,103.2358537
time_series_9,20/02/2022,27/02/2022,106.2109944
time_series_9,20/02/2022,28/02/2022,102.722783
time_series_9,20/02/2022,01/03/2022,115.3615308
time_series_9,20/02/2022,02/03/2022,112.6420661
time_series_9,20/02/2022,03/03/2022,115.9526916
time_series_9,20/02/2022,04/03/2022,109.9210369
time_series_9,20/02/2022,05/03/2022,110.5412022
time_series_9,27/02/2022,27/02/2022,104.9590945
time_series_9,27/02/2022,28/02/2022,105.6957083
time_series_9,27/02/2022,01/03/2022,108.8374118
time_series_9,27/02/2022,02/03/2022,107.396637
time_series_9,27/02/2022,03/03/2022,108.5042146
time_series_9,27/02/2022,04/03/2022,108.2714584
time_series_9,27/02/2022,05/03/2022,106.5832701
time_series_9,27/02/2022,06/03/2022,110.5622546
time_series_9,27/02/2022,07/03/2022,110.066999
time_series_9,27/02/2022,08/03/2022,116.6582364
time_series_9,27/02/2022,09/03/2022,117.0832149
time_series_9,27/02/2022,10/03/2022,115.8377171
time_series_9,27/02/2022,11/03/2022,115.3047561
time_series_9,27/02/2022,12/03/2022,115.9236486
time_series_9,06/03/2022,06/03/2022,111.573187
time_series_9,06/03/2022,07/03/2022,112.0038246
time_series_9,06/03/2022,08/03/2022,113.079755
time_series_9,06/03/2022,09/03/2022,116.5656988
time_series_9,06/03/2022,10/03/2022,112.3041444
time_series_9,06/03/2022,11/03/2022,114.5997858
time_series_9,06/03/2022,12/03/2022,113.9472884
time_series_9,06/03/2022,13/03/2022,109.228683
time_series_9,06/03/2022,14/03/2022,111.6819968
time_series_9,06/03/2022,15/03/2022,106.4764123
time_series_9,06/03/2022,16/03/2022,111.3036
time_series_9,06/03/2022,17/03/2022,106.6307205
time_series_9,06/03/2022,18/03/2022,112.1729083
time_series_9,06/03/2022,19/03/2022,106.1846661
time_series_9,13/03/2022,13/03/2022,111.9785009
time_series_9,13/03/2022,14/03/2022,110.4070604
time_series_9,13/03/2022,15/03/2022,110.1160561
time_series_9,13/03/2022,16/03/2022,109.3336791
time_series_9,13/03/2022,17/03/2022,107.2179044
time_series_9,13/03/2022,18/03/2022,106.5014871
time_series_9,13/03/2022,19/03/2022,109.5304867
time_series_9,13/03/2022,20/03/2022,102.9641667
time_series_9,13/03/2022,21/03/2022,107.3273261
time_series_9,13/03/2022,22/03/2022,104.024649
time_series_9,13/03/2022,23/03/2022,105.1260146
